# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
2585,1684559676,8272000,0.264262676,1.423381329,-0.268186539,2.099036932,-0.267126411,1.576993108
2586,1684559677,8275200,0.264262676,1.423381329,-0.268186539,2.099036932,-0.265718609,1.688327432
2587,1684559683,8278400,0.264262676,1.423381329,-0.268064469,1.59518981,-0.265718609,1.688327432
2588,1684559685,8281600,0.263818234,1.334439039,-0.268064469,1.59518981,-0.265718609,1.688327432
2589,1684559685,8284800,0.263818234,1.334439039,-0.268064469,1.59518981,-0.264686584,1.43339026
2590,1684559691,8288000,0.263818234,1.334439039,-0.268436044,1.521733999,-0.264686584,1.43339026
2591,1684559692,8291200,0.265078723,1.326633573,-0.268436044,1.521733999,-0.264686584,1.43339026
2592,1684559694,8294400,0.265078723,1.326633573,-0.268436044,1.521733999,-0.264513224,1.218277454
2593,1684559700,8297600,0.265078723,1.326633573,-0.266312242,1.365918279,-0.264513224,1.218277454
2594,1684559701,8300800,0.265096247,1.301015139,-0.266312242,1.365918279,-0.264513224,1.218277454
2595,1684559703,8304000,0.265096247,1.301015139,-0.266312242,1.365918279,-0.264242649,1.192707419
2596,1684559709,8307200,0.265255272,1.346162081,-0.266312242,1.365918279,-0.264242649,1.192707419
2597,1684559709,8310400,0.265255272,1.346162081,-0.265461087,1.695173025,-0.264242649,1.192707419
2598,1684559711,8313600,0.265255272,1.346162081,-0.265461087,1.695173025,-0.264481038,1.353084326
2599,1684559717,8316800,0.265666962,1.158335447,-0.265461087,1.695173025,-0.264481038,1.353084326
2600,1684559718,8320000,0.265666962,1.158335447,-0.264110029,1.474461436,-0.264481038,1.353084326
2601,1684559719,8323200,0.265666962,1.158335447,-0.264110029,1.474461436,-0.262955368,1.273401499
2602,1684559725,8326400,0.264310062,1.511276722,-0.264110029,1.474461436,-0.262955368,1.273401499
2603,1684559727,8329600,0.264310062,1.511276722,-0.26285252,1.782530069,-0.262955368,1.273401499
2604,1684559728,8332800,0.264310062,1.511276722,-0.26285252,1.782530069,-0.262378454,1.437346816
2605,1684559733,8336000,0.262114376,1.081011534,-0.26285252,1.782530069,-0.262378454,1.437346816
2606,1684559735,8339200,0.262114376,1.081011534,-0.2631028,1.762660742,-0.262378454,1.437346816
